path,bytes,sha256,component,version,source,license,terms,modification,delivery,required_notices,status
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/bin/rpc-server.exe,111616,06082dab26f45c209adf0c69f094eca53a5c2f634a87964616120b2bfc15f6be,llama.cpp-b7798-binaries,b7798,https://github.com/ggml-org/llama.cpp/releases/download/b7798/llama-b7798-bin-win-vulkan-x64.zip,MIT plus bundled third-party notices,https://github.com/ggml-org/llama.cpp/blob/b7798/LICENSE,identical to official archive,A,include llama.cpp MIT copyright/license; inspect statically linked/server components,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/schema/constants.py,1918,56f20bc1d125aebea50cb745b65a41d51283f35860752f5aac86dfe9a181ac72,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/schema/protocol.py,1957,a330009cfe07e840ea092b9cf9da276f4642f8d1da09595e3601261d4df9a709,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/schema/result.py,14776,b0db1d33ad92f3dd0c3726a7a043a536409f8354683a8d78393570a63777248c,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/schema/__init__.py,21,a7eca2f46a1be688e659b1e38515b494ed0e2119400a630b6fb67718a3b1ed45,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/utils/audio.py,4459,91fde7de38cd0d6b9f063089b76323f41f65ff391fcbe413d72a328a15635788,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/utils/mel.py,4257,22a055d2aa493e63e0f9ebe3beb54d9808026f2ac6a98b04494fddbfca959067,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/utils/__init__.py,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/workers/decoder.py,3781,51a7938cc529eb1969677a1b117dcf50f7c84e1f0481d2e6ed1e46dc7f03d146,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/workers/recorder.py,937,feca2a9c916fc087788e83c5334c1685feda05f33b288fd48b758bf4879716a7,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/workers/speaker.py,4274,ba3566da9416986a7597bea9a1a191d99b9e34332fad65ce6c92a85f7e4aea92,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
vulkan_backend_spike/Qwen3-TTS-GGUF/qwen3_tts_gguf/inference/workers/__init__.py,143,fc3651a16ffe17059314b790a54d5f03d8663cade5423cc197abbbb4f3b4b0e3,qwen3-tts-gguf-source,dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,https://github.com/HaujetZhao/Qwen3-TTS-GGUF/tree/dc8950d7dd12d0aa9b9f3dda54d82ff2f8b0a4b2,pending: no root license found in pinned tree,THIRD_PARTY.md and licenses/README.md; pending where stated,26 normalized-equal; inference/llama.py modified,A,obtain applicable grant; nested Qwen/llama licenses do not cover whole repository,阻断
LICENSE,1085,d04ef6fd8683a303c266dec9af2f859c36690bfb069252ac7da21486ab2e4de6,bashi-code-and-docs,0.1.4,project-source-and-release,MIT; third-party portions retain their own terms,THIRD_PARTY.md and licenses/README.md; pending where stated,project-authored-or-assembled,A,retain project LICENSE; embedded manual fonts not yet inventoried,待核实
README.md,16814,752b5a1a9386ab26738e7949e48b066ca22166357aa4d3354c3c68da0f7eaf85,bashi-code-and-docs,0.1.4,project-source-and-release,MIT; third-party portions retain their own terms,THIRD_PARTY.md and licenses/README.md; pending where stated,project-authored-or-assembled,A,retain project LICENSE; embedded manual fonts not yet inventoried,待核实
README_CN.md,16237,45364e04baa1847e9ef50bc02fbc559fa2f0afddbda541ce3548a2abd50707db,bashi-code-and-docs,0.1.4,project-source-and-release,MIT; third-party portions retain their own terms,THIRD_PARTY.md and licenses/README.md; pending where stated,project-authored-or-assembled,A,retain project LICENSE; embedded manual fonts not yet inventoried,待核实
Start_CPU_only_仅CPU启动.bat,347,d4e4d8b166ef18cbeaabb1a4c8389067d5094a3111f34cafe6e8ae1e2f56da2c,bashi-code-and-docs,0.1.4,project-source-and-release,MIT; third-party portions retain their own terms,THIRD_PARTY.md and licenses/README.md; pending where stated,project-authored-or-assembled,A,retain project LICENSE; embedded manual fonts not yet inventoried,待核实
Start_启动.bat,88,af611bbda9d2d1b4ea315aa81b0e64247d5f2e56b647764a7a34e36bf862efb9,bashi-code-and-docs,0.1.4,project-source-and-release,MIT; third-party portions retain their own terms,THIRD_PARTY.md and licenses/README.md; pending where stated,project-authored-or-assembled,A,retain project LICENSE; embedded manual fonts not yet inventoried,待核实
VERSION,6,8a3dad16d348c163566a456fcf650d85d7aeeda5e53d01ee1fa8dc15212915a7,bashi-code-and-docs,0.1.4,project-source-and-release,MIT; third-party portions retain their own terms,THIRD_PARTY.md and licenses/README.md; pending where stated,project-authored-or-assembled,A,retain project LICENSE; embedded manual fonts not yet inventoried,待核实
巴适声工厂隐私版使用手册_Bashi_Voice_Factory_Privacy_Edition_User_Guide.pdf,1834635,3066f0f19d9c278e996ecb68ab83a26452a7dac79173807f9b3a13417269a102,bashi-code-and-docs,0.1.4,project-source-and-release,MIT; third-party portions retain their own terms,THIRD_PARTY.md and licenses/README.md; pending where stated,project-authored-or-assembled,A,retain project LICENSE; embedded manual fonts not yet inventoried,待核实
